20:29:08 kwargs,  {'id': 1} <class 'dict'>
21:17:57 kwargs,  {'id': 1} <class 'dict'>
21:18:18 kwargs,  {'id': 1} <class 'dict'>
21:18:18 kwargs,  {'id': 1} <class 'dict'>
21:18:18 kwargs,  {'topic_id': 1} <class 'dict'>
21:18:22 kwargs,  {'id': 1} <class 'dict'>
21:18:22 kwargs,  {'id': 1} <class 'dict'>
21:18:22 kwargs,  {'topic_id': 1} <class 'dict'>
21:23:32 kwargs,  {'id': 1} <class 'dict'>
21:23:35 kwargs,  {'id': 1} <class 'dict'>
21:23:37 kwargs,  {'id': 1} <class 'dict'>
21:23:47 kwargs,  {'id': 1} <class 'dict'>
21:23:47 kwargs,  {'id': 1} <class 'dict'>
21:23:48 kwargs,  {'id': 1} <class 'dict'>
21:23:49 kwargs,  {'id': 1} <class 'dict'>
21:23:50 kwargs,  {'id': 1} <class 'dict'>
21:28:05 kwargs,  {'id': 1} <class 'dict'>
21:28:06 kwargs,  {'id': 1} <class 'dict'>
21:28:06 debug 0
21:28:06 kwargs,  {'topic_id': 1} <class 'dict'>
21:28:06 kwargs,  {'topic_id': 1} <class 'dict'>
21:28:06 kwargs,  {'id': 1} <class 'dict'>
21:28:06 kwargs,  {'id': 1} <class 'dict'>
21:28:06 kwargs,  {'id': 1} <class 'dict'>
21:28:06 kwargs,  {'id': 1} <class 'dict'>
21:28:06 kwargs,  {'id': 1} <class 'dict'>
21:28:06 kwargs,  {'id': 1} <class 'dict'>
21:28:06 kwargs,  {'id': 1} <class 'dict'>
21:28:06 kwargs,  {'id': 1} <class 'dict'>
21:28:06 kwargs,  {'id': 1} <class 'dict'>
21:28:06 kwargs,  {'id': 1} <class 'dict'>
21:28:06 kwargs,  {'id': 1} <class 'dict'>
21:28:06 kwargs,  {'id': 1} <class 'dict'>
21:28:12 kwargs,  {'id': 1} <class 'dict'>
21:28:12 kwargs,  {'topic_id': 1} <class 'dict'>
21:28:13 kwargs,  {'id': 1} <class 'dict'>
21:28:13 kwargs,  {'topic_id': 1} <class 'dict'>
21:28:14 kwargs,  {'id': 1} <class 'dict'>
21:28:14 kwargs,  {'topic_id': 1} <class 'dict'>
21:28:15 kwargs,  {'id': 1} <class 'dict'>
21:28:15 kwargs,  {'topic_id': 1} <class 'dict'>
21:29:31 kwargs,  {'board_id': 2} <class 'dict'>
21:29:31 kwargs,  {'id': 1} <class 'dict'>
21:29:33 kwargs,  {'board_id': 2} <class 'dict'>
21:29:33 kwargs,  {'id': 1} <class 'dict'>
21:29:34 kwargs,  {'board_id': 1} <class 'dict'>
21:29:34 kwargs,  {'id': 1} <class 'dict'>
21:30:16 kwargs,  {'board_id': 1} <class 'dict'>
21:30:41 kwargs,  {'board_id': 1} <class 'dict'>
21:30:41 kwargs,  {'id': 1} <class 'dict'>
21:30:42 kwargs,  {'board_id': 1} <class 'dict'>
21:30:42 kwargs,  {'id': 1} <class 'dict'>
21:30:44 kwargs,  {'board_id': 2} <class 'dict'>
21:30:44 kwargs,  {'id': 1} <class 'dict'>
21:30:44 kwargs,  {'topic_id': 1} <class 'dict'>
21:31:04 kwargs,  {'id': 1} <class 'dict'>
21:31:04 kwargs,  {'id': 2} <class 'dict'>
21:31:04 debug 1
21:31:04 kwargs,  {'topic_id': 2} <class 'dict'>
21:31:04 kwargs,  {'topic_id': 2} <class 'dict'>
21:31:09 kwargs,  {'board_id': 1} <class 'dict'>
21:31:09 kwargs,  {'id': 1} <class 'dict'>
21:31:09 kwargs,  {'topic_id': 2} <class 'dict'>
21:31:10 kwargs,  {'board_id': 2} <class 'dict'>
21:31:10 kwargs,  {'id': 1} <class 'dict'>
21:31:10 kwargs,  {'topic_id': 1} <class 'dict'>
21:31:14 kwargs,  {'id': 1} <class 'dict'>
21:31:14 kwargs,  {'topic_id': 1} <class 'dict'>
21:31:14 kwargs,  {'topic_id': 2} <class 'dict'>
21:31:52 kwargs,  {'id': 1} <class 'dict'>
21:31:52 kwargs,  {'topic_id': 1} <class 'dict'>
21:31:52 kwargs,  {'topic_id': 2} <class 'dict'>
21:31:53 kwargs,  {'id': 1} <class 'dict'>
21:31:53 kwargs,  {'topic_id': 1} <class 'dict'>
21:31:53 kwargs,  {'topic_id': 2} <class 'dict'>
21:31:54 kwargs,  {'board_id': 1} <class 'dict'>
21:31:54 kwargs,  {'id': 1} <class 'dict'>
21:31:54 kwargs,  {'topic_id': 2} <class 'dict'>
21:31:55 kwargs,  {'board_id': 2} <class 'dict'>
21:31:55 kwargs,  {'id': 1} <class 'dict'>
21:31:55 kwargs,  {'topic_id': 1} <class 'dict'>
21:31:56 kwargs,  {'id': 1} <class 'dict'>
21:31:56 kwargs,  {'topic_id': 1} <class 'dict'>
21:31:56 kwargs,  {'topic_id': 2} <class 'dict'>
14:01:11 kwargs,  {'id': -1} <class 'dict'>
14:01:16 kwargs,  {'username': 'test'} <class 'dict'>
14:01:16 debug 4
14:01:16 kwargs,  {'id': -1} <class 'dict'>
14:01:19 kwargs,  {'username': 'test'} <class 'dict'>
14:01:19 kwargs,  {'id': 5} <class 'dict'>
14:01:19 kwargs,  {'topic_id': 1} <class 'dict'>
14:01:19 kwargs,  {'topic_id': 2} <class 'dict'>
14:01:49 kwargs,  {'id': 5} <class 'dict'>
14:01:50 kwargs,  {'id': 3} <class 'dict'>
14:01:50 debug 2
14:01:50 kwargs,  {'topic_id': 3} <class 'dict'>
14:01:50 kwargs,  {'topic_id': 3} <class 'dict'>
14:01:55 kwargs,  {'id': 5} <class 'dict'>
14:01:55 kwargs,  {'topic_id': 1} <class 'dict'>
14:01:55 kwargs,  {'topic_id': 2} <class 'dict'>
14:01:55 kwargs,  {'topic_id': 3} <class 'dict'>
14:01:58 kwargs,  {'id': 1} <class 'dict'>
14:01:58 debug 0
14:01:58 kwargs,  {'topic_id': 1} <class 'dict'>
14:01:58 kwargs,  {'topic_id': 1} <class 'dict'>
14:02:00 kwargs,  {'id': 2} <class 'dict'>
14:02:00 debug 1
14:02:00 kwargs,  {'topic_id': 2} <class 'dict'>
14:02:00 kwargs,  {'topic_id': 2} <class 'dict'>
14:02:02 kwargs,  {'id': 1} <class 'dict'>
14:02:02 debug 0
14:02:02 kwargs,  {'topic_id': 1} <class 'dict'>
14:02:02 kwargs,  {'topic_id': 1} <class 'dict'>
14:02:03 kwargs,  {'id': 1} <class 'dict'>
14:02:03 debug 0
14:02:03 kwargs,  {'topic_id': 1} <class 'dict'>
14:02:03 kwargs,  {'topic_id': 1} <class 'dict'>
14:02:04 kwargs,  {'id': 1} <class 'dict'>
14:02:04 debug 0
14:02:04 kwargs,  {'topic_id': 1} <class 'dict'>
14:02:04 kwargs,  {'topic_id': 1} <class 'dict'>
14:02:06 kwargs,  {'id': 1} <class 'dict'>
14:02:06 debug 0
14:02:06 kwargs,  {'topic_id': 1} <class 'dict'>
14:02:06 kwargs,  {'topic_id': 1} <class 'dict'>
14:02:09 kwargs,  {'id': 5} <class 'dict'>
14:02:09 kwargs,  {'topic_id': 1} <class 'dict'>
14:02:09 kwargs,  {'topic_id': 2} <class 'dict'>
14:02:09 kwargs,  {'topic_id': 3} <class 'dict'>
14:04:10 kwargs,  {'id': 5} <class 'dict'>
14:04:16 kwargs,  {'username': 'test'} <class 'dict'>
14:04:16 kwargs,  {'id': 5} <class 'dict'>
14:04:16 kwargs,  {'topic_id': 1} <class 'dict'>
14:04:16 kwargs,  {'topic_id': 2} <class 'dict'>
14:04:16 kwargs,  {'topic_id': 3} <class 'dict'>
14:04:21 kwargs,  {'id': 5} <class 'dict'>
14:19:07 kwargs,  {'id': 5} <class 'dict'>
14:19:28 kwargs,  {'id': 5} <class 'dict'>
14:20:55 kwargs,  {'id': 5} <class 'dict'>
14:21:00 kwargs,  {'id': 5} <class 'dict'>
14:21:00 kwargs,  {'id': 5} <class 'dict'>
14:21:27 kwargs,  {'id': 5} <class 'dict'>
14:22:42 kwargs,  {'id': 5} <class 'dict'>
14:22:45 kwargs,  {'id': 5} <class 'dict'>
14:25:50 kwargs,  {'id': 5} <class 'dict'>
14:25:50 kwargs,  {'id': 5} <class 'dict'>
14:25:54 kwargs,  {'username': 'test'} <class 'dict'>
14:25:55 debug 0
14:25:55 kwargs,  {'id': 5} <class 'dict'>
14:26:19 kwargs,  {'username': 'test'} <class 'dict'>
14:26:20 kwargs,  {'id': 1} <class 'dict'>
14:26:20 kwargs,  {'topic_id': 1} <class 'dict'>
14:26:20 kwargs,  {'topic_id': 2} <class 'dict'>
14:26:20 kwargs,  {'topic_id': 3} <class 'dict'>
14:27:11 kwargs,  {'id': 1} <class 'dict'>
14:27:17 kwargs,  {'id': 1} <class 'dict'>
14:27:17 kwargs,  {'id': 1} <class 'dict'>
14:27:17 debug 0
14:27:17 kwargs,  {'topic_id': 1} <class 'dict'>
14:27:17 kwargs,  {'topic_id': 1} <class 'dict'>
14:27:38 kwargs,  {'id': 1} <class 'dict'>
14:27:38 kwargs,  {'topic_id': 1} <class 'dict'>
14:33:42 kwargs,  {'id': 1} <class 'dict'>
14:33:42 kwargs,  {'topic_id': 1} <class 'dict'>
14:43:01 kwargs,  {'id': 1} <class 'dict'>
14:43:04 kwargs,  {'username': 'test'} <class 'dict'>
14:43:04 debug 0
14:43:04 kwargs,  {'id': 1} <class 'dict'>
14:43:11 kwargs,  {'username': 'test'} <class 'dict'>
14:43:11 kwargs,  {'id': 1} <class 'dict'>
14:43:18 kwargs,  {'id': 1} <class 'dict'>
14:43:21 kwargs,  {'id': 1} <class 'dict'>
14:43:22 debug 0
14:43:22 kwargs,  {'id': 1} <class 'dict'>
14:43:27 kwargs,  {'id': 1} <class 'dict'>
14:43:37 kwargs,  {'id': 1} <class 'dict'>
14:43:37 kwargs,  {'id': 1} <class 'dict'>
14:43:37 debug 0
14:43:37 kwargs,  {'topic_id': 1} <class 'dict'>
14:43:37 kwargs,  {'topic_id': 1} <class 'dict'>
14:43:42 kwargs,  {'id': 1} <class 'dict'>
14:43:42 debug 0
14:43:42 kwargs,  {'topic_id': 1} <class 'dict'>
14:43:42 kwargs,  {'topic_id': 1} <class 'dict'>
14:44:34 kwargs,  {'id': 1} <class 'dict'>
14:45:08 kwargs,  {'id': 1} <class 'dict'>
14:45:08 kwargs,  {'id': 1} <class 'dict'>
14:46:01 kwargs,  {'id': 1} <class 'dict'>
14:46:01 kwargs,  {'id': 1} <class 'dict'>
14:47:46 kwargs,  {'id': 1} <class 'dict'>
14:47:46 kwargs,  {'id': 1} <class 'dict'>
14:48:37 kwargs,  {'id': 1} <class 'dict'>
14:48:37 kwargs,  {'id': 1} <class 'dict'>
14:48:37 kwargs,  {'topic_id': 1} <class 'dict'>
14:48:52 kwargs,  {'id': 1} <class 'dict'>
14:48:52 kwargs,  {'id': 1} <class 'dict'>
14:48:52 kwargs,  {'topic_id': 1} <class 'dict'>
14:50:43 kwargs,  {'id': 1} <class 'dict'>
14:50:43 kwargs,  {'id': 1} <class 'dict'>
14:51:10 kwargs,  {'id': 1} <class 'dict'>
14:51:10 kwargs,  {'id': 1} <class 'dict'>
14:51:10 kwargs,  {'topic_id': 1} <class 'dict'>
14:51:13 kwargs,  {'id': 1} <class 'dict'>
14:51:13 kwargs,  {'id': 1} <class 'dict'>
14:51:13 kwargs,  {'topic_id': 1} <class 'dict'>
14:51:29 kwargs,  {'id': 1} <class 'dict'>
14:51:29 kwargs,  {'id': 1} <class 'dict'>
14:51:29 kwargs,  {'topic_id': 1} <class 'dict'>
14:52:12 kwargs,  {'id': 1} <class 'dict'>
14:52:12 kwargs,  {'id': 1} <class 'dict'>
14:52:12 kwargs,  {'topic_id': 1} <class 'dict'>
14:52:35 kwargs,  {'id': 1} <class 'dict'>
14:52:35 kwargs,  {'id': 1} <class 'dict'>
14:52:35 kwargs,  {'topic_id': 1} <class 'dict'>
14:53:05 kwargs,  {'id': 1} <class 'dict'>
14:53:05 kwargs,  {'id': 1} <class 'dict'>
14:53:05 kwargs,  {'topic_id': 1} <class 'dict'>
14:55:17 kwargs,  {'id': 1} <class 'dict'>
14:55:17 kwargs,  {'id': 1} <class 'dict'>
14:55:17 kwargs,  {'topic_id': 1} <class 'dict'>
14:55:43 kwargs,  {'id': 1} <class 'dict'>
14:55:44 kwargs,  {'id': 1} <class 'dict'>
14:55:44 kwargs,  {'topic_id': 1} <class 'dict'>
14:55:47 kwargs,  {'id': 1} <class 'dict'>
14:55:47 kwargs,  {'id': 1} <class 'dict'>
14:55:47 kwargs,  {'topic_id': 1} <class 'dict'>
14:55:48 kwargs,  {'id': 1} <class 'dict'>
14:55:48 kwargs,  {'id': 1} <class 'dict'>
14:55:48 kwargs,  {'topic_id': 1} <class 'dict'>
14:55:49 kwargs,  {'id': 1} <class 'dict'>
14:55:49 kwargs,  {'id': 1} <class 'dict'>
14:55:49 kwargs,  {'topic_id': 1} <class 'dict'>
15:03:18 kwargs,  {'id': 1} <class 'dict'>
15:03:18 kwargs,  {'id': 1} <class 'dict'>
15:03:18 kwargs,  {'topic_id': 1} <class 'dict'>
15:03:20 kwargs,  {'id': 1} <class 'dict'>
15:14:45 kwargs,  {'id': 1} <class 'dict'>
15:16:07 kwargs,  {'id': 1} <class 'dict'>
15:16:07 kwargs,  {'sender_id': 1} <class 'dict'>
15:16:23 kwargs,  {'id': 1} <class 'dict'>
15:16:23 kwargs,  {'sender_id': 1} <class 'dict'>
15:16:23 kwargs,  {'received_id': 1} <class 'dict'>
15:16:59 kwargs,  {'id': 1} <class 'dict'>
15:16:59 kwargs,  {'sender_id': 1} <class 'dict'>
15:16:59 kwargs,  {'received_id': 1} <class 'dict'>
15:18:26 kwargs,  {'id': 1} <class 'dict'>
15:18:26 kwargs,  {'sender_id': 1} <class 'dict'>
15:18:26 kwargs,  {'received_id': 1} <class 'dict'>
15:22:16 kwargs,  {'id': 1} <class 'dict'>
15:22:16 kwargs,  {'sender_id': 1} <class 'dict'>
15:22:16 kwargs,  {'received_id': 1} <class 'dict'>
15:22:18 kwargs,  {'id': 1} <class 'dict'>
15:22:18 kwargs,  {'sender_id': 1} <class 'dict'>
15:22:18 kwargs,  {'received_id': 1} <class 'dict'>
15:22:20 kwargs,  {'id': 1} <class 'dict'>
15:22:20 kwargs,  {'sender_id': 1} <class 'dict'>
15:22:20 kwargs,  {'received_id': 1} <class 'dict'>
15:33:19 kwargs,  {'id': 1} <class 'dict'>
15:33:19 kwargs,  {'sender_id': 1} <class 'dict'>
15:33:19 kwargs,  {'received_id': 1} <class 'dict'>
15:33:56 kwargs,  {'id': 1} <class 'dict'>
15:33:56 kwargs,  {'sender_id': 1} <class 'dict'>
15:33:56 kwargs,  {'received_id': 1} <class 'dict'>
15:34:20 kwargs,  {'id': 1} <class 'dict'>
15:36:02 kwargs,  {'id': 1} <class 'dict'>
15:36:02 debug 0
15:36:02 kwargs,  {'id': 1} <class 'dict'>
15:36:02 kwargs,  {'sender_id': 1} <class 'dict'>
15:36:02 kwargs,  {'received_id': 1} <class 'dict'>
15:36:27 kwargs,  {'id': 1} <class 'dict'>
15:36:27 kwargs,  {'sender_id': 1} <class 'dict'>
15:36:27 kwargs,  {'receiver_id': 1} <class 'dict'>
15:36:28 kwargs,  {'id': 1} <class 'dict'>
15:37:04 kwargs,  {'id': 1} <class 'dict'>
15:37:04 debug 0
15:37:08 kwargs,  {'id': 1} <class 'dict'>
15:37:08 debug 0
15:37:10 kwargs,  {'id': 1} <class 'dict'>
15:37:10 debug 0
15:38:28 kwargs,  {'id': 1} <class 'dict'>
15:38:28 kwargs,  {'sender_id': 1} <class 'dict'>
15:38:28 kwargs,  {'receiver_id': 1} <class 'dict'>
15:38:29 kwargs,  {'id': 1} <class 'dict'>
15:38:29 kwargs,  {'sender_id': 1} <class 'dict'>
15:38:29 kwargs,  {'receiver_id': 1} <class 'dict'>
15:38:46 kwargs,  {'id': 1} <class 'dict'>
15:38:46 debug 1
15:38:46 kwargs,  {'id': 1} <class 'dict'>
15:38:46 kwargs,  {'sender_id': 1} <class 'dict'>
15:38:46 kwargs,  {'receiver_id': 1} <class 'dict'>
15:38:48 kwargs,  {'id': 2} <class 'dict'>
15:38:48 kwargs,  {'id': 1} <class 'dict'>
15:38:48 kwargs,  {'id': 1} <class 'dict'>
15:38:48 kwargs,  {'sender_id': 1} <class 'dict'>
15:38:48 kwargs,  {'receiver_id': 1} <class 'dict'>
15:38:52 kwargs,  {'id': 2} <class 'dict'>
15:38:52 kwargs,  {'id': 1} <class 'dict'>
15:38:52 kwargs,  {'id': 1} <class 'dict'>
15:38:52 kwargs,  {'sender_id': 1} <class 'dict'>
15:38:52 kwargs,  {'receiver_id': 1} <class 'dict'>
15:38:55 kwargs,  {'id': 1} <class 'dict'>
15:38:55 kwargs,  {'id': 1} <class 'dict'>
15:38:55 debug 0
15:39:38 kwargs,  {'id': 1} <class 'dict'>
15:39:38 kwargs,  {'sender_id': 1} <class 'dict'>
15:39:38 kwargs,  {'receiver_id': 1} <class 'dict'>
15:39:39 kwargs,  {'id': 1} <class 'dict'>
15:39:39 kwargs,  {'id': 1} <class 'dict'>
15:39:39 debug 0
15:39:39 kwargs,  {'id': 1} <class 'dict'>
15:39:41 kwargs,  {'id': 1} <class 'dict'>
15:39:41 kwargs,  {'id': 1} <class 'dict'>
15:39:41 debug 0
15:39:41 kwargs,  {'id': 1} <class 'dict'>
15:39:43 kwargs,  {'id': 2} <class 'dict'>
15:39:43 kwargs,  {'id': 1} <class 'dict'>
15:39:43 kwargs,  {'id': 1} <class 'dict'>
16:33:53 kwargs,  {'id': 1} <class 'dict'>
16:33:58 kwargs,  {'username': 'test'} <class 'dict'>
16:33:58 kwargs,  {'id': 1} <class 'dict'>
16:34:02 kwargs,  {'username': 'test'} <class 'dict'>
16:34:03 kwargs,  {'id': 1} <class 'dict'>
16:35:20 kwargs,  {'id': 1} <class 'dict'>
16:35:26 kwargs,  {'id': 1} <class 'dict'>
16:35:51 kwargs,  {'id': 1} <class 'dict'>
16:35:51 kwargs,  {'id': 1} <class 'dict'>
16:36:33 kwargs,  {'id': 1} <class 'dict'>
16:37:32 kwargs,  {'id': 1} <class 'dict'>
16:37:32 kwargs,  {'id': 1} <class 'dict'>
16:37:32 kwargs,  {'topic_id': 1} <class 'dict'>
16:37:39 kwargs,  {'id': 1} <class 'dict'>
16:37:39 kwargs,  {'id': 1} <class 'dict'>
16:37:39 kwargs,  {'topic_id': 1} <class 'dict'>
16:37:47 kwargs,  {'id': 1} <class 'dict'>
16:37:47 kwargs,  {'id': 1} <class 'dict'>
16:37:47 kwargs,  {'id': 1} <class 'dict'>
16:37:47 kwargs,  {'topic_id': 1} <class 'dict'>
16:37:49 kwargs,  {'board_id': 2} <class 'dict'>
16:37:49 kwargs,  {'id': 1} <class 'dict'>
16:37:50 kwargs,  {'board_id': 1} <class 'dict'>
16:37:50 kwargs,  {'id': 1} <class 'dict'>
16:37:50 kwargs,  {'id': 1} <class 'dict'>
16:37:50 kwargs,  {'topic_id': 1} <class 'dict'>
16:40:55 kwargs,  {'id': 1} <class 'dict'>
16:41:52 kwargs,  {'id': 1} <class 'dict'>
16:43:31 kwargs,  {'id': 1} <class 'dict'>
16:43:31 kwargs,  {'id': 1} <class 'dict'>
16:43:38 kwargs,  {'id': 1} <class 'dict'>
16:43:38 kwargs,  {'id': 1} <class 'dict'>
16:43:40 kwargs,  {'id': 1} <class 'dict'>
16:43:40 kwargs,  {'id': 1} <class 'dict'>
16:43:43 kwargs,  {'id': 1} <class 'dict'>
16:43:43 kwargs,  {'id': 1} <class 'dict'>
16:44:14 kwargs,  {'id': 1} <class 'dict'>
16:44:20 kwargs,  {'id': 1} <class 'dict'>
16:44:20 kwargs,  {'id': 1} <class 'dict'>
16:44:21 kwargs,  {'id': 1} <class 'dict'>
16:44:21 kwargs,  {'id': 1} <class 'dict'>
16:44:24 kwargs,  {'id': 1} <class 'dict'>
16:44:24 kwargs,  {'id': 1} <class 'dict'>
16:46:19 kwargs,  {'id': 1} <class 'dict'>
16:46:23 kwargs,  {'username': 'test'} <class 'dict'>
16:46:23 kwargs,  {'id': 1} <class 'dict'>
16:46:23 kwargs,  {'id': 1} <class 'dict'>
16:46:23 kwargs,  {'topic_id': 1} <class 'dict'>
16:46:25 kwargs,  {'id': 1} <class 'dict'>
16:46:25 debug 0
16:46:25 kwargs,  {'topic_id': 1} <class 'dict'>
16:46:25 kwargs,  {'topic_id': 1} <class 'dict'>
16:46:32 kwargs,  {'id': 1} <class 'dict'>
16:47:08 kwargs,  {'id': 1} <class 'dict'>
16:50:20 kwargs,  {'id': 1} <class 'dict'>
16:50:20 kwargs,  {'id': 1} <class 'dict'>
16:50:20 debug 0
16:50:20 kwargs,  {'id': 1} <class 'dict'>
16:50:20 kwargs,  {'id': 1} <class 'dict'>
16:50:25 kwargs,  {'id': 1} <class 'dict'>
16:50:25 debug 0
16:50:25 kwargs,  {'id': 1} <class 'dict'>
16:50:25 kwargs,  {'id': 1} <class 'dict'>
16:50:27 kwargs,  {'id': 1} <class 'dict'>
16:50:27 debug 0
16:50:27 kwargs,  {'id': 1} <class 'dict'>
16:50:27 kwargs,  {'id': 1} <class 'dict'>
16:50:35 kwargs,  {'id': 1} <class 'dict'>
16:50:35 kwargs,  {'id': 1} <class 'dict'>
16:50:35 debug 0
16:50:35 kwargs,  {'id': 1} <class 'dict'>
16:50:35 kwargs,  {'id': 1} <class 'dict'>
16:50:35 kwargs,  {'id': 1} <class 'dict'>
16:50:35 kwargs,  {'id': 1} <class 'dict'>
16:53:28 kwargs,  {'id': 1} <class 'dict'>
16:53:28 debug 0
16:53:28 kwargs,  {'id': 1} <class 'dict'>
16:53:28 kwargs,  {'id': 1} <class 'dict'>
16:53:28 kwargs,  {'id': 1} <class 'dict'>
16:53:28 kwargs,  {'id': 1} <class 'dict'>
16:53:31 kwargs,  {'id': 1} <class 'dict'>
16:53:31 kwargs,  {'id': 1} <class 'dict'>
16:53:32 kwargs,  {'id': 1} <class 'dict'>
16:53:36 kwargs,  {'username': 'test'} <class 'dict'>
16:53:36 kwargs,  {'id': 1} <class 'dict'>
16:53:40 kwargs,  {'username': 'test'} <class 'dict'>
16:53:40 kwargs,  {'id': 1} <class 'dict'>
16:53:40 kwargs,  {'id': 1} <class 'dict'>
16:53:42 kwargs,  {'id': 1} <class 'dict'>
16:53:42 debug 0
16:53:42 kwargs,  {'id': 1} <class 'dict'>
16:53:42 kwargs,  {'id': 1} <class 'dict'>
16:53:42 kwargs,  {'id': 1} <class 'dict'>
16:53:42 kwargs,  {'id': 1} <class 'dict'>
16:53:51 kwargs,  {'id': 1} <class 'dict'>
16:53:52 kwargs,  {'id': 1} <class 'dict'>
16:53:52 debug 0
16:53:52 kwargs,  {'id': 1} <class 'dict'>
16:53:52 kwargs,  {'id': 1} <class 'dict'>
16:53:52 kwargs,  {'id': 1} <class 'dict'>
16:53:52 kwargs,  {'id': 1} <class 'dict'>
16:53:52 kwargs,  {'id': 1} <class 'dict'>
16:53:52 kwargs,  {'id': 1} <class 'dict'>
17:04:55 kwargs,  {'id': 1} <class 'dict'>
17:04:56 kwargs,  {'id': 1} <class 'dict'>
17:05:02 kwargs,  {'username': 'test'} <class 'dict'>
17:05:02 kwargs,  {'id': 1} <class 'dict'>
17:05:13 kwargs,  {'id': 1} <class 'dict'>
17:05:58 kwargs,  {'id': 1} <class 'dict'>
17:05:58 kwargs,  {'id': 1} <class 'dict'>
17:05:58 kwargs,  {'id': 1} <class 'dict'>
17:05:58 kwargs,  {'id': 1} <class 'dict'>
17:05:58 kwargs,  {'id': 1} <class 'dict'>
17:05:58 kwargs,  {'id': 1} <class 'dict'>
17:05:58 kwargs,  {'id': 1} <class 'dict'>
17:06:04 kwargs,  {'id': 1} <class 'dict'>
17:06:04 kwargs,  {'id': 1} <class 'dict'>
17:06:04 kwargs,  {'id': 1} <class 'dict'>
17:06:04 kwargs,  {'id': 1} <class 'dict'>
17:06:04 kwargs,  {'id': 1} <class 'dict'>
17:06:04 kwargs,  {'id': 1} <class 'dict'>
17:06:05 kwargs,  {'id': 1} <class 'dict'>
17:06:05 kwargs,  {'id': 1} <class 'dict'>
17:06:05 kwargs,  {'id': 1} <class 'dict'>
17:06:05 kwargs,  {'id': 1} <class 'dict'>
17:06:05 kwargs,  {'id': 1} <class 'dict'>
17:06:05 kwargs,  {'id': 1} <class 'dict'>
17:35:14 kwargs,  {'id': 1} <class 'dict'>
17:35:14 kwargs,  {'id': 1} <class 'dict'>
17:35:19 kwargs,  {'id': 1} <class 'dict'>
17:35:19 kwargs,  {'id': 1} <class 'dict'>
17:35:21 kwargs,  {'id': 1} <class 'dict'>
17:35:21 kwargs,  {'id': 1} <class 'dict'>
17:35:22 kwargs,  {'id': 1} <class 'dict'>
17:35:22 kwargs,  {'id': 1} <class 'dict'>
17:36:39 kwargs,  {'id': 1} <class 'dict'>
17:36:39 kwargs,  {'id': 1} <class 'dict'>
17:36:41 kwargs,  {'id': 1} <class 'dict'>
17:36:41 kwargs,  {'id': 1} <class 'dict'>
17:37:43 kwargs,  {'id': 1} <class 'dict'>
17:38:40 kwargs,  {'id': 1} <class 'dict'>
17:38:40 kwargs,  {'id': 1} <class 'dict'>
17:38:49 kwargs,  {'id': 1} <class 'dict'>
17:38:54 kwargs,  {'id': 1} <class 'dict'>
17:38:54 kwargs,  {'id': 1} <class 'dict'>
17:38:54 kwargs,  {'id': 1} <class 'dict'>
17:38:55 kwargs,  {'id': 1} <class 'dict'>
17:38:55 kwargs,  {'id': 1} <class 'dict'>
17:38:56 kwargs,  {'id': 1} <class 'dict'>
17:38:57 kwargs,  {'id': 1} <class 'dict'>
17:38:57 kwargs,  {'id': 1} <class 'dict'>
17:38:57 kwargs,  {'id': 1} <class 'dict'>
17:38:58 kwargs,  {'id': 1} <class 'dict'>
17:38:58 kwargs,  {'id': 1} <class 'dict'>
17:38:59 kwargs,  {'id': 1} <class 'dict'>
17:41:22 kwargs,  {'id': 1} <class 'dict'>
17:41:22 kwargs,  {'id': 1} <class 'dict'>
17:41:24 kwargs,  {'id': 1} <class 'dict'>
17:41:24 kwargs,  {'id': 1} <class 'dict'>
17:41:25 kwargs,  {'id': 1} <class 'dict'>
17:41:25 kwargs,  {'id': 1} <class 'dict'>
17:41:25 kwargs,  {'id': 1} <class 'dict'>
17:41:25 kwargs,  {'id': 1} <class 'dict'>
17:41:26 kwargs,  {'id': 1} <class 'dict'>
17:41:26 kwargs,  {'id': 1} <class 'dict'>
17:41:27 kwargs,  {'id': 1} <class 'dict'>
17:41:27 kwargs,  {'id': 1} <class 'dict'>
17:41:28 kwargs,  {'id': 1} <class 'dict'>
17:41:28 kwargs,  {'id': 1} <class 'dict'>
17:41:28 kwargs,  {'id': 1} <class 'dict'>
17:41:28 kwargs,  {'id': 1} <class 'dict'>
17:41:29 kwargs,  {'id': 1} <class 'dict'>
17:41:29 kwargs,  {'id': 1} <class 'dict'>
17:41:30 kwargs,  {'id': 1} <class 'dict'>
17:41:30 kwargs,  {'id': 1} <class 'dict'>
17:41:32 kwargs,  {'id': 1} <class 'dict'>
17:41:32 kwargs,  {'id': 1} <class 'dict'>
17:41:32 kwargs,  {'id': 1} <class 'dict'>
17:41:32 kwargs,  {'id': 1} <class 'dict'>
17:41:33 kwargs,  {'id': 1} <class 'dict'>
17:41:33 kwargs,  {'id': 1} <class 'dict'>
17:41:34 kwargs,  {'id': 1} <class 'dict'>
17:41:34 kwargs,  {'id': 1} <class 'dict'>
17:41:35 kwargs,  {'id': 1} <class 'dict'>
17:41:35 kwargs,  {'id': 1} <class 'dict'>
17:43:44 kwargs,  {'id': 1} <class 'dict'>
17:43:44 kwargs,  {'id': 1} <class 'dict'>
17:43:47 kwargs,  {'id': 1} <class 'dict'>
